dram_module,sim_num,sim_stat,trans_1bit,trans_1word,trans_1col,trans_1row,trans_1bank,trans_nbank,trans_nrank,perm_1bit,perm_1word,perm_1col,perm_1row,perm_1bank,perm_nbank,perm_nrank
6,70804,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13,71074,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10,72720,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5,72885,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15,73170,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10,73220,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,73227,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,73398,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8,73443,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15,73973,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,74591,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12,75677,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2,76086,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7,76137,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14,76343,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14,77547,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13,78336,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2,80243,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8,80381,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,81689,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13,82412,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3,82547,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10,82679,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,83537,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5,83685,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4,83691,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5,83963,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13,84122,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,86578,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,86700,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5,87357,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
