dram_module,sim_num,sim_stat,trans_1bit,trans_1word,trans_1col,trans_1row,trans_1bank,trans_nbank,trans_nrank,perm_1bit,perm_1word,perm_1col,perm_1row,perm_1bank,perm_nbank,perm_nrank,the_straw
11,195194,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
11,195312,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
15,195665,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
12,196931,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
7,197049,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
14,197147,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
7,197157,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2,197307,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
11,198120,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,198231,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8
8,198309,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
8,199209,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
15,200100,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
6,200579,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2,200649,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
14,201675,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10,201818,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
9,203455,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10,204760,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
8,206329,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
15,207460,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,207983,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
8,208205,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8
2,208643,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3,209063,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8
10,209906,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
7,210186,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
11,210214,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8
15,210419,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
9,210451,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
9,211062,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,211163,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
14,211319,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8
13,213383,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8
13,213416,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
8,213589,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
11,214153,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2,214717,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
15,215705,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3,216788,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
7,217226,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
12,217675,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
7,218605,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
13,218798,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
15,218898,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
14,218920,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4,221116,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8
12,221307,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
13,221854,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
8,222205,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
12,222532,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
5,222843,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4,223074,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
13,223080,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4,223086,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8
5,225228,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4,225952,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
7,226009,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
