dram_module,sim_num,sim_stat,trans_1bit,trans_1word,trans_1col,trans_1row,trans_1bank,trans_nbank,trans_nrank,perm_1bit,perm_1word,perm_1col,perm_1row,perm_1bank,perm_nbank,perm_nrank
5,10837,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7,10865,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11,10970,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9,10988,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5,11139,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,11156,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,11196,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9,11217,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8,11289,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10,11599,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14,11611,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,11614,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7,11673,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6,11773,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15,12018,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10,12074,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13,12152,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,12159,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14,12164,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12300,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8,12379,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15,12467,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5,12491,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12637,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14,12770,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,13000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7,13083,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3,13250,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,13465,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,13560,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,13588,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15,13588,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9,13627,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6,13746,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8,13776,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,13783,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4,13839,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7,13840,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,13842,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3,13880,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12,13894,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14,13900,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3,13907,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7,14139,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3,14157,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12,14185,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14201,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3,14268,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6,14301,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5,14328,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,14329,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14379,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11,14515,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9,14564,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5,14891,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15,14903,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6,14951,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9,14998,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6,15007,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3,15230,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10,15246,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10,15335,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9,15403,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3,15422,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7,15445,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3,15473,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6,15474,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10,15519,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8,15539,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13,15578,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8,15667,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12,15668,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,15672,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10,15726,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3,15850,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9,15855,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9,15859,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5,16254,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3,16426,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11,16519,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14,16520,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,16537,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4,16568,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6,16588,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,16700,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7,16726,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,16765,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12,16847,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3,16897,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9,16914,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8,17051,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13,17221,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,17539,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12,17589,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9,17796,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,17918,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3,17970,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6,18259,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13,18494,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6,18500,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
